,gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction,patient,passage,group
9535,CD83,ENSG00000112149,-1.13354294187358,7.43453245761424e-06,-0.538254797391303,0.0154542272927543,trans,Towards UnRx,Pt6,X8,2
9536,CD9,ENSG00000010278,-0.611475955975599,8.40644953389529e-06,-0.796709008238012,1.49887196353831e-14,trans,Towards UnRx,Pt6,X8,2
9537,CD99,ENSG00000002586,-0.540480227829526,8.30530301509598e-05,-0.757880503045408,2.94163813790423e-16,trans,Towards UnRx,Pt6,X8,2
9538,CDC26,ENSG00000176386,0.522096099028798,0.00340445010690834,0.517957238287675,0.000283983744595958,trans,Towards UnRx,Pt6,X8,2
9539,CDC34,ENSG00000099804,-0.585257105913185,0.000135389155086927,-0.0714274014654513,0.793536513979542,trans,Towards UnRx,Pt6,X8,2
9540,CDC37,ENSG00000105401,-0.51335802859058,0.000374020897824863,-0.414849441901427,0.000413863182964923,trans,Towards UnRx,Pt6,X8,2
9541,CDC40,ENSG00000168438,0.858589056753963,4.13679107495476e-06,1.04297463731634,1.01819052459748e-12,trans,Towards UnRx,Pt6,X8,2
9542,CDC42EP5,ENSG00000167617,0.524171842050484,0.00477625169323191,0.976808283717208,6.73249423828759e-12,trans,Towards UnRx,Pt6,X8,2
9543,CDC73,ENSG00000134371,-0.510669602976787,0.000953534677582728,-0.183936548050466,0.198413034264114,trans,Towards UnRx,Pt6,X8,2
9544,CDIPT,ENSG00000103502,-0.681697733870537,0.000109061532191927,-0.362116377087977,0.0119715474306326,trans,Towards UnRx,Pt6,X8,2
9545,CDK11B,ENSG00000248333,0.829492557539272,1.60210347601169e-05,0.824153713420989,4.73794413373648e-08,trans,Towards UnRx,Pt6,X8,2
9546,CDK13,ENSG00000065883,-0.613876685653604,0.00103916052386831,-0.228950402629807,0.178811395779725,trans,Towards UnRx,Pt6,X8,2
9547,CDYL,ENSG00000153046,0.650547726029648,0.00143073826504763,0.711942209218212,7.29274481123468e-06,trans,Towards UnRx,Pt6,X8,2
9548,CEBPD,ENSG00000221869,-0.904762593431962,4.3370915342461e-05,0.0834203158572327,0.726945686202044,trans,Away from UnRx,Pt6,X8,2
9549,CEBPG,ENSG00000153879,-1.16105542252968,3.51302516087607e-08,-1.80075512506196,1.03795701968125e-31,trans,Towards UnRx,Pt6,X8,2
9550,CEBPZ,ENSG00000115816,0.590509247508231,0.000832818471075107,0.834780746483093,5.30809220215405e-09,trans,Towards UnRx,Pt6,X8,2
9551,CEBPZOS,ENSG00000218739,0.564800254092591,0.00301848915187384,0.256227984765439,0.129755774892672,trans,Towards UnRx,Pt6,X8,2
9552,CELF4,ENSG00000101489,0.874718204286759,0.000113241867849178,1.31615464674983,3.47907173345931e-15,trans,Towards UnRx,Pt6,X8,2
9553,CENPB,ENSG00000125817,-0.559403694473204,0.00913082762190215,-0.242010451663814,0.193269160978296,trans,Towards UnRx,Pt6,X8,2
9554,CENPE,ENSG00000138778,0.758492228227388,0.00325933891100285,0.242093556488701,0.287726412486576,trans,Towards UnRx,Pt6,X8,2
9555,CENPK,ENSG00000123219,0.764001135157059,0.0015832122184522,0.592880974971533,0.00135770394932221,trans,Towards UnRx,Pt6,X8,2
9556,CENPW,ENSG00000203760,2.12051766569151,6.98147143100983e-22,2.20625873179279,1.26814179760015e-44,trans,Towards UnRx,Pt6,X8,2
9557,CEP164,ENSG00000110274,1.36546633367447,5.09820581061064e-11,1.05435925730315,7.62667787254666e-12,trans,Towards UnRx,Pt6,X8,2
9558,CERS4,ENSG00000090661,-0.623899693676618,0.00102691290326631,-0.874313588133571,6.76764359131074e-09,trans,Towards UnRx,Pt6,X8,2
9559,CFAP20,ENSG00000070761,-0.69727557138684,0.000128412241290461,-0.733170031075643,1.87470975199367e-06,trans,Towards UnRx,Pt6,X8,2
9560,CFB,ENSG00000243649,-0.78716086989631,0.00334059806713973,0.841761204866353,9.84004335322436e-06,trans,Away from UnRx,Pt6,X8,2
9561,CFL2,ENSG00000165410,-0.633743855033288,0.00417946463693619,-0.448354786160744,0.0176946213608857,trans,Towards UnRx,Pt6,X8,2
9562,CGNL1,ENSG00000128849,0.684979686416986,0.00624766634858971,-0.0704891798971914,0.753415328587359,trans,Away from UnRx,Pt6,X8,2
9563,CHCHD1,ENSG00000172586,0.932167603199693,9.30476447260678e-08,1.21978974221049,4.39464240715746e-18,trans,Towards UnRx,Pt6,X8,2
9564,CHCHD10,ENSG00000250479,0.958695343750275,2.6105710909452e-10,1.4227712658115,5.33415899472835e-32,trans,Towards UnRx,Pt6,X8,2
9565,CHCHD5,ENSG00000125611,1.33450091205508,2.06588963031391e-13,1.49518921930465,3.69756953426073e-26,trans,Towards UnRx,Pt6,X8,2
9566,CHD2,ENSG00000173575,-0.673282532321349,5.79888978073368e-05,0.116939703607877,0.489433863420912,trans,Away from UnRx,Pt6,X8,2
9567,CHD8,ENSG00000100888,0.600072731236446,0.00701761561039314,0.432227576069356,0.0131238079368352,trans,Towards UnRx,Pt6,X8,2
9568,CHID1,ENSG00000177830,-0.608150072213267,0.00103461595327836,-0.216330474764676,0.180414353582337,trans,Towards UnRx,Pt6,X8,2
9569,CHM,ENSG00000188419,0.96171636618091,3.11268342425562e-06,0.663558207379799,2.95712252902432e-05,trans,Towards UnRx,Pt6,X8,2
9570,CHMP1A,ENSG00000131165,-0.979813920529138,7.05233876271039e-11,-0.390190219993279,0.00426487058314324,trans,Towards UnRx,Pt6,X8,2
9571,CHMP1B,ENSG00000255112,-0.878644762190469,3.7770016119974e-10,-0.121752135540896,0.368747660830105,trans,Towards UnRx,Pt6,X8,2
9572,CHMP6,ENSG00000176108,-0.736521009119574,0.000504290350228808,-1.10134724516001,3.39661995699199e-10,trans,Towards UnRx,Pt6,X8,2
9573,CHMP7,ENSG00000147457,-0.665140201455653,0.00143329456728707,-0.371211579299734,0.0453922920237038,trans,Towards UnRx,Pt6,X8,2
9574,CHPF,ENSG00000123989,-0.521815396935622,0.000300337282144231,-0.404236678205047,0.0015611999331192,trans,Towards UnRx,Pt6,X8,2
9575,CIAO1,ENSG00000144021,-0.587225472196297,4.22766111942196e-05,-0.482906034340843,2.13007409505295e-05,trans,Towards UnRx,Pt6,X8,2
9576,CIAPIN1,ENSG00000005194,-0.672454710543,0.000390059259105807,-0.510573676427038,0.000640968286065554,trans,Towards UnRx,Pt6,X8,2
9577,CIRBP,ENSG00000099622,-0.94550951663923,1.28224057654436e-09,-1.03659952079374,2.23465998321699e-16,trans,Towards UnRx,Pt6,X8,2
9578,CISD1,ENSG00000122873,0.988089245166798,2.32349006491201e-08,1.0043095290166,2.88180012491572e-12,trans,Towards UnRx,Pt6,X8,2
9579,CISD3,ENSG00000277972,0.599529127719887,0.000530966090001509,0.584576735467952,4.71050768224336e-05,trans,Towards UnRx,Pt6,X8,2
9580,CITED2,ENSG00000164442,-1.06311690911548,2.46066325666766e-05,-1.18659073503564,2.1260273024845e-08,trans,Towards UnRx,Pt6,X8,2
9581,CITED4,ENSG00000179862,-0.518963836039108,0.00073712839183665,-0.371759739507961,0.00298910269028282,trans,Towards UnRx,Pt6,X8,2
9582,CKAP2,ENSG00000136108,0.886020497262535,0.00015074431915791,0.445009554261771,0.0130473715506564,trans,Towards UnRx,Pt6,X8,2
9583,CKAP5,ENSG00000175216,0.673004651469479,0.000355054001127255,0.167051181132238,0.328959409663322,trans,Towards UnRx,Pt6,X8,2
9584,CKLF,ENSG00000217555,1.91585260665841,5.05956994059479e-25,1.24510291010632,1.99838119609928e-19,trans,Towards UnRx,Pt6,X8,2
9585,CKMT1A,ENSG00000223572,-0.67763474833001,0.00010436337216165,-0.357993226896106,0.0206817167701142,trans,Towards UnRx,Pt6,X8,2
9586,CKMT1B,ENSG00000237289,-0.700130151505573,0.00014625237602622,-0.593844274714331,0.000142368997286985,trans,Towards UnRx,Pt6,X8,2
9587,CKS2,ENSG00000123975,0.68637324312698,0.000558041219563108,0.882670425420039,8.56145368173439e-08,trans,Towards UnRx,Pt6,X8,2
9588,CLDN15,ENSG00000106404,1.15955813243539,2.93039260388509e-08,1.46930020789749,1.91540594941841e-20,trans,Towards UnRx,Pt6,X8,2
9589,CLDN3,ENSG00000165215,-0.874698629829811,0.000226689966011677,-0.877635392602899,3.76906868528428e-07,trans,Towards UnRx,Pt6,X8,2
9590,CLDN4,ENSG00000189143,-1.46088125510986,1.71239706850377e-16,-1.26795668670455,7.23764688223851e-21,trans,Towards UnRx,Pt6,X8,2
9591,CLEC11A,ENSG00000105472,1.64924433853995,1.95367202886903e-16,2.02501461652145,2.85954142271634e-43,trans,Towards UnRx,Pt6,X8,2
9592,CLEC7A,ENSG00000172243,1.0786766429536,3.89087409208946e-06,0.599769454075803,0.000761767660723677,trans,Towards UnRx,Pt6,X8,2
9593,CLK1,ENSG00000013441,-1.02518849583234,4.40147586043582e-07,-0.311661938835686,0.0782161480378338,trans,Towards UnRx,Pt6,X8,2
9594,CLK4,ENSG00000113240,-0.94589609816898,3.54622241984774e-06,-0.59313717961687,0.00188694653944453,trans,Towards UnRx,Pt6,X8,2
9595,CLMN,ENSG00000165959,0.74004493965853,2.87716007920562e-06,1.43921670678586,2.99413756508785e-30,trans,Towards UnRx,Pt6,X8,2
9596,CLN8,ENSG00000182372,-0.824348356933888,4.91583842652426e-05,-0.151627267687227,0.425068594705632,trans,Towards UnRx,Pt6,X8,2
9597,CLPTM1,ENSG00000104853,-0.572571385782346,0.0032821286969035,-0.499466367015509,0.00154904474059535,trans,Towards UnRx,Pt6,X8,2
9598,CLUAP1,ENSG00000103351,0.712905184464313,0.000766202998657145,0.87319378510866,5.72143726151723e-08,trans,Towards UnRx,Pt6,X8,2
9599,CMC1,ENSG00000187118,1.37104889139962,5.06403984205344e-13,1.36803236003393,1.36434293600944e-20,trans,Towards UnRx,Pt6,X8,2
9600,CMPK2,ENSG00000134326,1.49826508174902,6.79278751033572e-10,1.60105479406664,2.6463017677003e-18,trans,Towards UnRx,Pt6,X8,2
9601,CMTM7,ENSG00000153551,-1.16894158248291,1.0279473756002e-06,-2.07496831889112,4.13371704500545e-28,trans,Towards UnRx,Pt6,X8,2
9602,CMTM8,ENSG00000170293,-1.10505021836448,1.61535100917265e-06,-1.53089929727883,3.31983690071288e-16,trans,Towards UnRx,Pt6,X8,2
9603,CNFN,ENSG00000105427,1.51085979244233,8.33091647436944e-13,1.6966766721672,1.21635105523825e-25,trans,Towards UnRx,Pt6,X8,2
9604,CNIH1,ENSG00000100528,-0.607403979704014,0.00307490797114206,-0.558891714196538,0.000913988807000053,trans,Towards UnRx,Pt6,X8,2
9605,CNIH2,ENSG00000174871,-1.0639436174776,4.47456700898592e-06,-0.837315575722442,3.17444575394049e-05,trans,Towards UnRx,Pt6,X8,2
9606,CNIH4,ENSG00000143771,1.00336331243271,7.48112112695423e-16,0.990945092995226,1.73554046571331e-23,trans,Towards UnRx,Pt6,X8,2
9607,CNN3,ENSG00000117519,-2.10733659917629,2.33791873187684e-16,-2.3432006043429,2.58002504989769e-28,trans,Towards UnRx,Pt6,X8,2
9608,CNPY3,ENSG00000137161,-0.527935050338795,0.00278100627453775,-0.376755245116543,0.0164934567983182,trans,Towards UnRx,Pt6,X8,2
9609,COA5,ENSG00000183513,1.02392613482003,6.92614130153282e-10,1.24515338134292,1.11820443701127e-20,trans,Towards UnRx,Pt6,X8,2
9610,COA6,ENSG00000168275,0.874891618169295,1.71541700718267e-09,0.722433230059402,6.28657476922474e-10,trans,Towards UnRx,Pt6,X8,2
9611,COL1A1,ENSG00000108821,1.75343258353361,2.22278107957161e-08,2.19132770736863,2.70737622152338e-24,trans,Towards UnRx,Pt6,X8,2
9612,COL6A1,ENSG00000142156,-0.560590055622128,0.00687209641806507,0.203325368314374,0.283303504203765,trans,Away from UnRx,Pt6,X8,2
9613,COL6A2,ENSG00000142173,-1.33924733937214,3.22886491137715e-09,-0.468560188417893,0.0226631991941343,trans,Towards UnRx,Pt6,X8,2
9614,COL9A2,ENSG00000049089,-0.682665679359584,0.000247799294065671,-1.36694736706756,2.35613023918787e-18,trans,Towards UnRx,Pt6,X8,2
9615,COLGALT1,ENSG00000130309,-0.618237232199446,0.00106266052313038,-0.0617040798998364,0.766437129546215,trans,Towards UnRx,Pt6,X8,2
9616,COMMD5,ENSG00000170619,-0.540456926818709,0.00256454286491184,-0.590988169149067,4.85655717772544e-05,trans,Towards UnRx,Pt6,X8,2
9617,COMMD6,ENSG00000188243,2.19722326178469,1.20170680510898e-45,2.01003026520417,1.8067776724939e-64,trans,Towards UnRx,Pt6,X8,2
9618,COMMD9,ENSG00000110442,-0.742584596518502,1.56212183686374e-05,-0.601070847537844,4.12763880773669e-05,trans,Towards UnRx,Pt6,X8,2
9619,COPE,ENSG00000105669,-0.54283090799715,1.02965156192362e-06,-0.478941243435151,1.19160449952307e-08,trans,Towards UnRx,Pt6,X8,2
9620,COPS6,ENSG00000168090,-0.558734521189421,6.64282225665326e-05,-0.820855890424227,6.86959377794536e-15,trans,Towards UnRx,Pt6,X8,2
9621,COPS9,ENSG00000172428,1.90606104136762,1.17102230123957e-30,2.46052594520226,3.81940144710978e-75,trans,Towards UnRx,Pt6,X8,2
9622,COQ10B,ENSG00000115520,-0.590822991749933,0.00206502479657449,-0.610244974526117,0.0001026521673962,trans,Towards UnRx,Pt6,X8,2
9623,CORO1B,ENSG00000172725,-0.631947601029904,7.50106754819026e-05,-0.698085104858963,4.70978064428355e-09,trans,Towards UnRx,Pt6,X8,2
9624,COTL1,ENSG00000103187,-0.931244780971456,7.78941890982329e-10,-0.198814570214173,0.233714707815192,trans,Towards UnRx,Pt6,X8,2
9625,COX11,ENSG00000166260,-0.679565962845375,0.000520368008595878,-0.615546891103205,0.00041571888914689,trans,Towards UnRx,Pt6,X8,2
9626,COX14,ENSG00000178449,2.06414529057906,1.6567977122325e-34,2.24656443194657,2.15251853431798e-59,trans,Towards UnRx,Pt6,X8,2
9627,COX17,ENSG00000138495,2.13811840086439,1.10551057910626e-31,2.3302695962759,2.04973035160494e-63,trans,Towards UnRx,Pt6,X8,2
9628,COX20,ENSG00000203667,0.821488049374871,7.03642820332829e-10,1.09112698925432,9.57918087543061e-26,trans,Towards UnRx,Pt6,X8,2
9629,COX5A,ENSG00000178741,0.868175443818706,6.61365185274765e-11,0.559657845251707,1.1921480794269e-08,trans,Towards UnRx,Pt6,X8,2
9630,COX5B,ENSG00000135940,1.95517045494976,1.08805032895101e-51,2.4472124263156,3.07665353177386e-112,trans,Towards UnRx,Pt6,X8,2
9631,COX6A1,ENSG00000111775,2.0384938762926,6.79053719377951e-44,1.89581593893722,1.71668805225456e-61,trans,Towards UnRx,Pt6,X8,2
9632,COX6B1,ENSG00000126267,1.95849445050878,6.01628954938858e-51,2.34292798950956,2.11008620827106e-102,trans,Towards UnRx,Pt6,X8,2
9633,COX6C,ENSG00000164919,2.00131094131049,2.36072955410451e-60,2.84896733967302,7.39555729321802e-158,trans,Towards UnRx,Pt6,X8,2
9634,COX7A2,ENSG00000112695,2.20897947537213,2.21337356228493e-66,2.64225764995258,1.67986217377356e-134,trans,Towards UnRx,Pt6,X8,2
9635,COX7A2L,ENSG00000115944,-0.503209279309638,1.55831309247801e-05,-0.395441655586803,2.76170135182898e-05,trans,Towards UnRx,Pt6,X8,2
9636,COX7B,ENSG00000131174,2.00805850885022,1.8761694035939e-45,2.5829147432454,5.54900288294034e-98,trans,Towards UnRx,Pt6,X8,2
9637,COX7B2,ENSG00000170516,1.5739341156058,1.80246085653052e-13,0.971314338226534,2.49359101353693e-09,trans,Towards UnRx,Pt6,X8,2
9638,COX7C,ENSG00000127184,1.87203012476566,1.06660750813166e-45,2.59634794249456,1.13547095260142e-111,trans,Towards UnRx,Pt6,X8,2
9639,COX8A,ENSG00000176340,2.14038733999896,4.44270052291217e-55,2.46690740805507,9.89227738410172e-103,trans,Towards UnRx,Pt6,X8,2
9640,CP,ENSG00000047457,1.29770990437991,8.44124888666944e-06,1.52805288452863,2.1519133093853e-12,trans,Towards UnRx,Pt6,X8,2
9641,CPSF4,ENSG00000160917,-0.734493130566073,0.00127875104001417,-1.06920777032567,1.41155536512825e-09,trans,Towards UnRx,Pt6,X8,2
9642,CPTP,ENSG00000224051,-0.900547521503319,2.20566443779799e-07,-0.92665794951905,4.53752182856176e-10,trans,Towards UnRx,Pt6,X8,2
9643,CRABP2,ENSG00000143320,-0.662535759376008,2.22039270071825e-05,-0.913194769064836,4.28431673098797e-13,trans,Towards UnRx,Pt6,X8,2
9644,CREB1,ENSG00000118260,-0.757616298286116,0.000955985394485149,-0.977525934690128,6.22428087444608e-08,trans,Towards UnRx,Pt6,X8,2
9645,CREB5,ENSG00000146592,-0.956743219456245,0.000110762928868182,-1.09644624468439,3.64065985981643e-07,trans,Towards UnRx,Pt6,X8,2
9646,CREBZF,ENSG00000137504,-0.691618374386514,0.000636242838254436,-0.126113281026396,0.524560483453507,trans,Towards UnRx,Pt6,X8,2
9647,CSDE1,ENSG00000009307,-1.87982201493315,1.1212201241319e-11,-3.27910207065849,3.30120234612061e-76,trans,Towards UnRx,Pt6,X8,2
9648,CSF1,ENSG00000184371,1.03350154125618,1.84427337008044e-05,-0.273047760167735,0.269793619516681,trans,Away from UnRx,Pt6,X8,2
9649,CSNK2B,ENSG00000204435,-0.513210907251031,1.18508189100184e-05,-0.609328213562613,1.58938723232583e-11,trans,Towards UnRx,Pt6,X8,2
9650,CSRNP1,ENSG00000144655,-0.755501471565037,0.000438419089783954,-0.648987852061489,0.000220628503557187,trans,Towards UnRx,Pt6,X8,2
9651,CSRP1,ENSG00000159176,-0.729221236607441,0.000713149276100954,-1.54623667646558,1.49381605460316e-19,trans,Towards UnRx,Pt6,X8,2
9652,CST3,ENSG00000101439,0.606412591599109,0.00163073004187432,0.649694035478557,4.22027720937936e-06,trans,Towards UnRx,Pt6,X8,2
9653,CSTB,ENSG00000160213,1.02542656750521,1.24517024608955e-10,1.27815008843967,9.97337679218935e-23,trans,Towards UnRx,Pt6,X8,2
9654,CSTF3,ENSG00000176102,0.971157245911351,3.23692969854771e-08,1.11765213241406,1.39276079405526e-15,trans,Towards UnRx,Pt6,X8,2
9655,CT83,ENSG00000204019,1.03639059914138,3.14926841355687e-06,1.36270554794332,3.63851098763268e-17,trans,Towards UnRx,Pt6,X8,2
9656,CTBP1,ENSG00000159692,0.785739432806063,7.79949705265879e-05,0.248835450416303,0.147115691774071,trans,Towards UnRx,Pt6,X8,2
9657,CTDNEP1,ENSG00000175826,-0.641303532214258,0.000146460006660359,-0.684369079099417,1.24062546461184e-07,trans,Towards UnRx,Pt6,X8,2
9658,CTDSP1,ENSG00000144579,-0.564295180675664,0.00494679699149629,-0.594378983959175,0.000471371100909846,trans,Towards UnRx,Pt6,X8,2
9659,CTNNA1,ENSG00000044115,-0.573603269500522,1.30625652352325e-05,-0.771451621201733,2.6307787686174e-15,trans,Towards UnRx,Pt6,X8,2
9660,CTSB,ENSG00000164733,-0.606582091325899,7.60471809293385e-05,-1.20608016037814,9.01840299009978e-19,trans,Towards UnRx,Pt6,X8,2
9661,CTSD,ENSG00000117984,-0.653618053164946,4.8051751153049e-06,-0.96856028598248,1.13348918460934e-16,trans,Towards UnRx,Pt6,X8,2
9662,CTSV,ENSG00000136943,-0.937517581342624,0.00020531307022558,-0.81115068808988,0.000203541960767042,trans,Towards UnRx,Pt6,X8,2
9663,CTSZ,ENSG00000101160,-0.571470418128792,2.97219882986292e-05,-0.562639485841123,1.12513168263123e-07,trans,Towards UnRx,Pt6,X8,2
9664,CWF19L2,ENSG00000152404,1.01301318727892,1.02800343080292e-05,0.828138203618659,1.01994337936109e-06,trans,Towards UnRx,Pt6,X8,2
9665,CXCL1,ENSG00000163739,-2.52856240256785,5.43369086552861e-12,-2.48804619795793,7.649095746326e-13,trans,Towards UnRx,Pt6,X8,2
9666,CXCL10,ENSG00000169245,2.14378569272675,2.30992119840028e-11,1.93387718094391,9.22645875645436e-17,trans,Towards UnRx,Pt6,X8,2
9667,CXCL2,ENSG00000081041,-2.33282933360483,5.20027353151529e-12,-2.05371494531935,1.83153257951947e-12,trans,Towards UnRx,Pt6,X8,2
9668,CXCL3,ENSG00000163734,-3.33919001259149,5.14528556835611e-19,-2.72593718987331,6.43607155476921e-17,trans,Towards UnRx,Pt6,X8,2
9669,CXCL8,ENSG00000169429,-2.05680925882962,9.55967099881184e-10,-1.37083004514633,8.76686518963251e-06,trans,Towards UnRx,Pt6,X8,2
9670,CXCR4,ENSG00000121966,-0.748129456413771,0.00452279373963852,-1.85060520910168,5.64000656077302e-16,trans,Towards UnRx,Pt6,X8,2
9671,CXorf40B,ENSG00000197021,-0.573953216278062,0.00907118015889841,-0.627538979518571,0.000179105782735685,trans,Towards UnRx,Pt6,X8,2
9672,CYB5B,ENSG00000103018,-0.964771963339716,2.86032975325421e-08,-0.748451286156938,1.04877282564089e-07,trans,Towards UnRx,Pt6,X8,2
9673,CYB5R1,ENSG00000159348,-0.693825422459298,0.000142341855221125,-1.02251964348816,8.11457040121562e-13,trans,Towards UnRx,Pt6,X8,2
9674,CYCS,ENSG00000172115,-0.60298894567594,8.65414077561456e-07,-0.146704834921677,0.170668241009149,trans,Towards UnRx,Pt6,X8,2
9675,CYHR1,ENSG00000187954,-0.517916067689556,0.000535391965163649,-0.210540134819185,0.129394972522611,trans,Towards UnRx,Pt6,X8,2
9676,CYLD,ENSG00000083799,-0.747982709722324,0.000121784443549055,-0.0515131331468928,0.816122633888231,trans,Towards UnRx,Pt6,X8,2
9677,CYR61,ENSG00000142871,-1.10092580957144,5.53130727884662e-06,-1.62173698093551,2.77019050667588e-14,trans,Towards UnRx,Pt6,X8,2
9678,CYTOR,ENSG00000222041,0.618811688129405,0.00138192393049757,1.30092021759966,9.56209913036455e-19,trans,Towards UnRx,Pt6,X8,2
9679,DAD1,ENSG00000129562,0.687432013456166,1.62470192679739e-06,0.859212376647415,8.82489599739454e-17,trans,Towards UnRx,Pt6,X8,2
9680,DAPK3,ENSG00000167657,-0.907141450794585,9.27360806559434e-06,-0.953758561518878,3.80314114957325e-08,trans,Towards UnRx,Pt6,X8,2
9681,DAZAP1,ENSG00000071626,-0.542827170100404,0.000283823869977493,-0.596028067066991,1.01619572442791e-06,trans,Towards UnRx,Pt6,X8,2
9682,DBI,ENSG00000155368,1.96162316845454,5.1275613765592e-48,1.89253866691253,2.7529360978061e-75,trans,Towards UnRx,Pt6,X8,2
9683,DBNL,ENSG00000136279,-0.71282126348489,6.55573961702969e-05,-0.88540724158381,5.3454939382353e-11,trans,Towards UnRx,Pt6,X8,2
9684,DCAF13,ENSG00000164934,-0.567800820753192,4.86967151290391e-05,-0.0533074137354929,0.711721021533747,trans,Towards UnRx,Pt6,X8,2
9685,DCTD,ENSG00000129187,-0.585313777272572,0.00824068409944314,-0.703985560972151,5.82033702503432e-05,trans,Towards UnRx,Pt6,X8,2
9686,DCTPP1,ENSG00000179958,-0.511148738762105,0.000836740335885421,-0.257232379700666,0.0518098205715273,trans,Towards UnRx,Pt6,X8,2
9687,DDIT3,ENSG00000175197,-0.885610206299091,0.000266152976551335,-0.189383592277787,0.461550094752345,trans,Towards UnRx,Pt6,X8,2
9688,DDIT4,ENSG00000168209,-1.67971589013308,1.58187229287577e-11,-0.693252087075704,0.000514538201731268,trans,Towards UnRx,Pt6,X8,2
9689,DDR1,ENSG00000204580,-0.561716221483124,7.81387480874648e-05,-0.280866302720422,0.0179243624679702,trans,Towards UnRx,Pt6,X8,2
9690,DDRGK1,ENSG00000198171,-0.570750089153711,0.00155703566010845,-0.835612348399497,2.61863724548538e-09,trans,Towards UnRx,Pt6,X8,2
9691,DDT,ENSG00000099977,1.47158278518546,2.22648272400855e-20,1.83961736357406,1.42691244687806e-45,trans,Towards UnRx,Pt6,X8,2
9692,DDT,ENSG00000099977,1.47158278518546,2.22648272400855e-20,1.83961736357406,1.42691244687806e-45,trans,Towards UnRx,Pt6,X8,2
