gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,F,G,H,I,J,ct,col,label,color
PBX2,-0.683775229508801,6.2506475272708,18.5571453847805,2.06488011558558e-05,0.000138840073443479,ENSG00000204304,-0.227483649882125,6.65568426528214,2.65942780835005,0.115463410646103,0.205852688621521,ENSG00000204304,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PBX3,0.754100085692724,5.90776284508302,18.4557290194224,0.000189400757294821,0.00097681787248216,ENSG00000167081,0.389594569382964,6.49032370824554,8.26114186643944,0.0125299063071122,0.03415852362302,ENSG00000167081,2,3,3,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PCF11,0.768334312950101,6.43313753594656,22.2033346135151,3.36151958502835e-06,2.76596269051191e-05,ENSG00000165494,0.518967249963215,6.84590876985868,16.8120918193843,4.5111922148634e-05,0.00026529248378496,ENSG00000165494,4,3,3,3,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PCGF5,0.572196760034025,6.17889344531887,13.0659792925757,0.000338014806855404,0.00161308972974957,ENSG00000180628,0.305705602736689,6.6824312815417,5.40436313410907,0.02031438477355,0.0507753483577132,ENSG00000180628,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PCIF1,-0.707156139490774,6.00274394207309,16.4153278467473,0.000376991013149151,0.00177372795220567,ENSG00000100982,-0.333822314135448,6.51538716727363,5.22098506666809,0.0707713388398599,0.140020713403594,ENSG00000100982,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PCLAF,0.634283869728896,6.50743698356131,10.3905865773881,0.00136759322102972,0.00532268463130788,ENSG00000166803,1.04300877071731,6.76797902985871,47.8037153005678,9.07972470557287e-12,2.02978518651685e-10,ENSG00000166803,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PCMTD2,0.770318763505915,6.2089100074521,21.7559890600382,4.19381342953804e-06,3.34984565604058e-05,ENSG00000203880,0.564918642130217,6.67426802170643,17.8047148871943,2.70302410323837e-05,0.000169146727402124,ENSG00000203880,3,2,2,3,3,3,3,NA,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PCSK1N,0.930569805711187,6.10929706580112,24.7990917914807,9.38311570979795e-07,9.02261179778863e-06,ENSG00000102109,0.198518316685684,6.697354336799,1.65259895752256,0.198945547658023,0.314994373654139,ENSG00000102109,2,2,2,1,1,1,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
PDCD7,0.61860014590488,6.6804750388084,24.4653332093559,1.10484196682004e-06,1.04019081724646e-05,ENSG00000090470,0.53020316688527,7.00922962253087,23.1047967420148,1.80501677875692e-06,1.5070157538522e-05,ENSG00000090470,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDCL3,0.539653555609573,6.90829965715969,20.8645473393268,6.52500495311318e-06,5.02052046349699e-05,ENSG00000115539,0.311868222168714,7.2442744707612,9.88375471727076,0.00172364925763664,0.00635280281088882,ENSG00000115539,4,4,4,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PDE12,0.727162591700117,6.37414164205067,20.7428968990374,6.93159768641761e-06,5.29268603005277e-05,ENSG00000174840,0.617012363561106,6.77971423493951,24.5274752105468,8.79047857125703e-07,7.82904627402052e-06,ENSG00000174840,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDE4B,-0.838334766820509,6.20208328553439,17.0989405968038,4.30353604153982e-05,0.00026686070016706,ENSG00000184588,-0.225905948324515,6.60363265215881,2.02960941797334,0.156249996100171,0.260861972201438,ENSG00000184588,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PDIK1L,0.624021865678599,5.90156086812267,11.6212739484909,0.00177702339906827,0.00665184183336409,ENSG00000175087,0.533400839630396,6.4569244074364,16.8197039751896,0.00122683230678034,0.00471418936195756,ENSG00000175087,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDK1,0.848491956789884,6.47873018010279,25.1621373489462,7.85717150097256e-07,7.73695248347134e-06,ENSG00000152256,0.907258418407343,6.80008766488091,46.9513593491368,1.37155437533912e-11,2.99612608749878e-10,ENSG00000152256,NA,NA,4,4,4,4,4,4,4,4,unkn,TRUE,0,0
PDK4,1.03258586516837,6.01754783911255,23.1135802810347,2.14571983857621e-06,1.87516350587504e-05,ENSG00000004799,0.0601487044718226,6.649180755855,0.110334180161377,0.739843515359349,0.828223090553206,ENSG00000004799,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
PDLIM1,-0.841308565342832,6.24981798694508,25.9791590688956,5.27432718241862e-07,5.43726406334002e-06,ENSG00000107438,-0.648183310230976,6.72114194894142,19.5721904467443,1.09072469791249e-05,7.61200139287144e-05,ENSG00000107438,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PDLIM2,-0.805985503381326,6.46116327807904,25.7676100693401,5.84707466023512e-07,5.94606576622104e-06,ENSG00000120913,-0.377200559850799,6.80622637759049,7.17304463389368,0.00753941395379533,0.0223889238702401,ENSG00000120913,1,1,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
PDLIM3,0.814178251866922,7.55412116379821,31.3241789536647,3.99554695774331e-08,5.19478760306887e-07,ENSG00000154553,0.219612412014134,7.90465657661989,4.51633441054504,0.033852214604382,0.0769571509187557,ENSG00000154553,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDLIM4,1.56216379314049,5.98068091154878,73.0740983765924,2.48024934012698e-16,1.29173679506035e-14,ENSG00000131435,1.36737898298673,6.48360248287028,118.196590776297,2.96064994601642e-19,1.70647582430633e-17,ENSG00000131435,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDZD8,0.805364801144226,5.94984373948234,20.4009529545251,2.252796202432e-05,0.000149467553637057,ENSG00000165650,0.288344534083993,6.53503889254764,4.53070016890578,0.0482052321293761,0.102245103306112,ENSG00000165650,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PDZK1IP1,-1.8202755501061,8.47734759609031,169.889273610637,9.58553496373735e-33,4.31828350116368e-30,ENSG00000162366,-1.79972119675136,8.86120461993588,260.790218522335,1.51950955393387e-51,1.21155561766994e-48,ENSG00000162366,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PEAK1,0.636551359090975,5.92673163939492,10.4775512176061,0.0018044916957023,0.00673507463888885,ENSG00000173517,0.797776926499601,6.44924101484621,37.8966679110338,1.61992537561324e-06,1.36558995540682e-05,ENSG00000173517,3,5,5,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PELO,0.554441948115802,5.99318969810536,10.634972464852,0.00276929196888557,0.00966772690419376,ENSG00000152684,-0.30535100202605,6.64783311618506,4.46183048591638,0.0482855086729057,0.102347307705441,ENSG00000152684,2,2,2,1,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
PET100,-0.868506400096369,7.71203239183356,93.6955429454029,4.24146277220314e-20,3.63957900738574e-18,ENSG00000229833,0.0725472676769405,7.53123772945523,0.666804339904042,0.414390144848444,0.547477183859046,ENSG00000229833,4,3,3,4,4,4,4,4,4,4,trans,FALSE,Away from UnRx trans,coral2
PEX1,0.922440311389839,6.38296695821873,37.1026000112082,2.577182769412e-09,4.20943232956109e-08,ENSG00000127980,0.616404080434878,6.80861395332024,24.2149702702259,1.02932216915068e-06,9.02708938078246e-06,ENSG00000127980,NA,4,4,5,NA,5,6,5,NA,NA,unkn,TRUE,0,0
PEX5,-0.705793893650155,5.96730874093922,14.2871268809317,0.000503429270915388,0.00227249385318018,ENSG00000139197,-0.599861409351548,6.53037294451542,16.8512932846499,0.000473292810963197,0.00208029167247481,ENSG00000139197,3,4,4,4,4,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
PEX6,-0.809451677119378,5.96682136705856,19.5047004511177,7.90789586296425e-05,0.000453822560606595,ENSG00000124587,-0.744987055024954,6.54342091058314,24.6034953572641,2.61400908750805e-05,0.000164761784909598,ENSG00000124587,3,3,3,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PEX7,-0.641864368439901,5.95138480017113,11.8423902042568,0.00183433557155595,0.00683235176319073,ENSG00000112357,-0.942830137312309,6.58517478762002,38.3462521395508,2.99202418789343e-08,3.6468391630273e-07,ENSG00000112357,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PFDN6,-0.529809385761003,7.00060971784842,18.314341479563,2.3326256571848e-05,0.000154199108103573,ENSG00000204220,-0.0810533160532862,7.16757946844123,0.521022381216269,0.470598648090336,0.601722285838345,ENSG00000204220,3,4,4,4,3,NA,4,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PFKL,-0.611325840981919,6.96456045920165,25.6028144469637,6.33634533667083e-07,6.38087555587417e-06,ENSG00000141959,-0.404516051898547,7.23958257121198,14.2269837407121,0.000172923895540651,0.000868522746736457,ENSG00000141959,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PFKP,-0.521990793272971,6.73860210263407,12.8106157265114,0.000385796142309141,0.0018057263595872,ENSG00000067057,-0.294741374627008,7.05066672576708,5.21229261525103,0.0226666874072961,0.0555093076818555,ENSG00000067057,NA,5,5,6,5,5,5,6,5,5,unkn,TRUE,0,0
PFN1,-0.792298306053978,8.98493717377857,108.537565081171,1.03670720916345e-22,1.24543092727503e-20,ENSG00000108518,-1.04443596905474,9.41603317544073,296.671644914991,1.77987480451598e-57,1.70298421296089e-54,ENSG00000108518,3,2,2,3,3,NA,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PFN2,0.94137690545899,6.66960662227717,47.9150167791994,1.71870276324485e-11,4.24260599913319e-10,ENSG00000070087,0.379536992712847,7.10585039725308,12.0816449616582,0.00053424062444336,0.00231190153535688,ENSG00000070087,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PGBD5,1.16585505930865,6.14717635438167,39.6933662963909,7.65417557781879e-10,1.42782861192852e-08,ENSG00000177614,0.0198347384492468,6.78623338559536,0.0224630259359184,0.880896417314775,0.928444252133484,ENSG00000177614,5,7,7,5,6,NA,5,NA,NA,6,trans,TRUE,Towards UnRx trans,deepskyblue
PGD,-0.500276822032914,6.48161629950488,11.5722765192191,0.000735017111390464,0.00314907473781649,ENSG00000142657,-0.330204136292114,6.87507967563871,6.86415618762213,0.00894646902709654,0.0257830770033915,ENSG00000142657,2,2,2,2,2,2,2,3,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PGF,0.803958153995411,5.89508042056884,18.6764915795174,8.15244392184491e-05,0.000466667850926446,ENSG00000119630,0.301203089690289,6.49114267313684,4.76838303430608,0.060688658606156,0.123441557300957,ENSG00000119630,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PGGHG,0.58060931216711,6.15166511326792,10.3231437450045,0.00141719390888401,0.00548022193950427,ENSG00000142102,0.157822406814513,6.69047733495847,1.11315204997836,0.291688891819479,0.421774114693785,ENSG00000142102,4,4,4,3,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PGK1,-0.620427001738446,7.78034109664155,35.0920049581628,6.65317254123302e-09,9.95765524858961e-08,ENSG00000102144,-0.722660941164573,8.11968511747233,69.2961406284652,3.23900092968218e-16,1.34159138074455e-14,ENSG00000102144,2,3,3,1,NA,NA,1,3,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
PGLYRP4,-0.613197462737482,6.7249443067272,12.920090999497,0.00036452605977713,0.00172137306005867,ENSG00000163218,-0.410364293314477,7.05131851352089,7.68548064883024,0.00568487628444447,0.0175574229469221,ENSG00000163218,NA,6,NA,5,7,NA,6,NA,NA,NA,unkn,TRUE,0,0
PGM1,-0.997670393912613,6.62366939393455,50.0610477084136,6.46646776241684e-12,1.70858869616938e-10,ENSG00000079739,-1.02416242429111,7.08997760762403,66.3358084378789,1.30484292619491e-15,5.05454944041818e-14,ENSG00000079739,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PGRMC1,0.527628752634083,7.52570457135033,28.3871452368471,1.64006551835522e-07,1.85874092080258e-06,ENSG00000101856,0.149242175177486,7.83191177121529,3.38663923530416,0.0660651514364289,0.132462566836494,ENSG00000101856,2,3,3,1,NA,NA,1,3,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
PHC2,-0.701582895880415,6.40628305389042,22.6344736071518,2.71709382090891e-06,2.29653051842301e-05,ENSG00000134686,-0.825142923769818,6.92881279971733,36.7014726281971,2.04274960416445e-09,3.07311764349771e-08,ENSG00000134686,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PHF10,0.835535305995907,6.57744014819273,36.2604509471732,3.83152521666637e-09,6.01429306657909e-08,ENSG00000130024,0.730591646883484,6.91851555614798,39.661121707008,4.77575366423409e-10,7.93305747558884e-09,ENSG00000130024,NA,2,2,3,3,3,3,3,3,3,unkn,TRUE,0,0
PHF6,0.746725282562867,6.117347702127,19.4701265978368,1.30714077298707e-05,9.28080249378529e-05,ENSG00000156531,0.584550642761031,6.60892349729248,18.4233700888362,3.89414726668279e-05,0.000232870006547631,ENSG00000156531,2,3,3,1,NA,NA,1,3,1,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
PHGDH,-0.536330195840093,7.19134323317623,16.8407766139618,4.9037530287662e-05,0.000299747725842493,ENSG00000092621,-0.255577724482985,7.38691914348968,4.99361792550722,0.0256926268066569,0.0613035045601229,ENSG00000092621,2,3,3,3,3,3,3,4,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PHIP,0.634525950728823,7.69051075136746,38.7520146871359,1.18857636972764e-09,2.11224321326352e-08,ENSG00000146247,0.429709130470241,7.86670728454253,26.6685866383779,2.99108605997439e-07,2.93826605973665e-06,ENSG00000146247,4,5,5,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PHKB,0.823175307933323,6.16644552804883,21.4529918974985,4.87282206645671e-06,3.85800762906634e-05,ENSG00000102893,-0.245368096468117,6.82851207220262,3.34605929039163,0.0677061445658187,0.13505567744807,ENSG00000102893,2,1,1,1,NA,NA,2,1,1,1,trans,FALSE,Away from UnRx trans,coral2
PHLDA2,1.33950039214729,6.95636483138723,60.188909722435,6.87769586456158e-14,2.40186200541472e-12,ENSG00000181649,0.637458816229483,7.32131178427393,24.777361869866,7.74900353108482e-07,6.98139979147077e-06,ENSG00000181649,4,4,4,3,4,NA,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PHLDB3,0.789048925395472,6.11261799052304,21.2123257647426,5.49038603733719e-06,4.29786083374527e-05,ENSG00000176531,0.533887000482245,6.61404442211555,16.463049185131,0.000127911148209514,0.00067170903735929,ENSG00000176531,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PHTF2,-0.696338926215568,6.19275543665329,16.143240475924,6.98414696000773e-05,0.000406768998769681,ENSG00000006576,-0.367847658344667,6.64017755241618,6.72998389155257,0.0162760161741497,0.0424329489793636,ENSG00000006576,2,4,4,4,NA,NA,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
PHYH,-1.01686845491153,6.4974017925028,44.2056787403318,9.43121844325e-11,2.00887182443694e-09,ENSG00000107537,-0.885163871205494,6.93185679013457,42.5731769468985,1.15090743373426e-10,2.13822957785813e-09,ENSG00000107537,2,3,3,3,3,3,3,3,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PIAS2,0.739805933183169,6.19256067018373,20.2447389056082,8.88133878089868e-06,6.60238138745026e-05,ENSG00000078043,0.603488041384124,6.65107647790783,22.0231100660392,7.41864922488522e-06,5.37739665028044e-05,ENSG00000078043,2,2,2,2,3,2,2,NA,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
PIBF1,0.886488374194462,6.04123218614223,25.5401970425808,8.39058525359634e-07,8.21730142770685e-06,ENSG00000083535,0.659746034241445,6.55871824217024,23.6546876633796,1.05584214702825e-05,7.40637658560581e-05,ENSG00000083535,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PICALM,0.502977972611774,6.41582256800516,11.6398202066128,0.000709515580915078,0.00305726225922757,ENSG00000073921,0.12187309411639,6.8965073548177,0.992536136824676,0.319398615353659,0.451537522414866,ENSG00000073921,4,3,3,3,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PIFO,-0.565209945970928,6.11385116495587,9.68990331983286,0.00253985107693612,0.00900592609334688,ENSG00000173947,-0.559058589232946,6.64462095630953,14.3165303223154,0.000344798415890677,0.00157776056298108,ENSG00000173947,2,3,3,3,2,3,3,3,NA,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PIGP,0.68321949736525,6.8607232569999,34.9735452562771,7.03674403140519e-09,1.04622217364622e-07,ENSG00000185808,0.689303413205849,7.11485880838782,45.805437569971,2.39008229170703e-11,5.0149796857572e-10,ENSG00000185808,3,4,4,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PIGQ,-0.806795556579681,6.02548125329859,20.1724488589964,1.85431369368518e-05,0.000126570957425026,ENSG00000007541,-0.611231640167671,6.56121124217008,16.3422274081861,0.000286312073002162,0.00134351834942849,ENSG00000007541,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PIGR,-1.22526214265913,8.63389713108283,44.6773212491405,7.58852663692797e-11,1.65952973297866e-09,ENSG00000162896,1.02103365968678,7.70148708555494,38.3019449440867,9.30045690394046e-10,1.46842857519641e-08,ENSG00000162896,NA,6,6,5,7,NA,6,NA,NA,7,unkn,FALSE,0,0
PIK3R1,0.740885388751934,6.24781860896725,17.0654098169753,4.37709487662989e-05,0.000270676903489604,ENSG00000145675,0.477466480874747,6.72132052621065,10.9559736422884,0.000971154769648953,0.00384527417683012,ENSG00000145675,2,2,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
PKMYT1,-0.923005966929441,6.10764042490398,22.0144159221142,3.69051886534173e-06,3.00440245890231e-05,ENSG00000127564,-0.306744256040823,6.54457304274906,4.0402850063006,0.0551390957471677,0.113970807541348,ENSG00000127564,2,3,3,3,NA,3,3,NA,3,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PKN1,-0.810974772412373,6.94589515544658,40.6367746718645,4.93007915045029e-10,9.47121815470302e-09,ENSG00000123143,-0.20823803547896,7.09713320329565,3.22700259421897,0.0727778398798743,0.143132245009381,ENSG00000123143,4,3,3,4,4,4,4,4,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PKP1,1.7435411924939,6.3774348359425,99.285878164338,4.30930234710926e-21,4.26668287334664e-19,ENSG00000081277,0.740451625256734,6.87545360043264,33.6203307594004,9.34959483002378e-09,1.24939837058195e-07,ENSG00000081277,3,4,4,3,3,3,3,NA,NA,3,trans,TRUE,Towards UnRx trans,deepskyblue
PLA2G2A,0.994799975037675,6.28344379924345,14.0187570461263,0.000206795402441335,0.00104852367810717,ENSG00000188257,-0.688248657981031,7.15347368072984,9.03155530405182,0.00272927348005949,0.00941033825485015,ENSG00000188257,2,2,2,2,2,2,2,3,2,2,trans,FALSE,Away from UnRx trans,coral2
PLCB4,-1.36983915554815,6.67919959583796,68.4782292441381,1.80949779394169e-15,7.8382572708724e-14,ENSG00000101333,0.160266927263299,6.69080825188504,1.27267270737093,0.272685904196517,0.401208477833658,ENSG00000101333,4,3,3,4,4,4,4,3,4,4,trans,FALSE,Away from UnRx trans,coral2
PLCE1,0.527295503511117,6.48073739328204,12.774992904172,0.000392985158167304,0.00183460946895721,ENSG00000138193,0.359521204426187,6.88806272166435,8.25839533639994,0.0041545668701733,0.0134566336539669,ENSG00000138193,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PLCH1,0.817358983699333,5.89737377544154,20.1912183701486,5.89952657836483e-05,0.00035094609325178,ENSG00000114805,0.580532668509193,6.46136551363485,19.7960276193883,0.000409774864261511,0.00183468689810676,ENSG00000114805,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PLCXD1,0.765712010584632,5.97593134663671,17.7628159375387,3.19884188894794e-05,0.000203830024182609,ENSG00000182378,0.773694039435684,6.49015088261313,35.463888931238,5.20744925450723e-07,4.82799171193073e-06,ENSG00000182378,2,3,3,1,1,NA,1,1,1,1,cis,TRUE,Towards UnRx cis,deepskyblue4
PLD3,-0.6097225351642,6.71698639633998,17.7385213054785,3.11646736513234e-05,0.000199825845916061,ENSG00000105223,-0.317254492711517,7.01475657965344,6.85326740185998,0.00900071958319511,0.0259004165329356,ENSG00000105223,4,3,3,4,4,4,4,3,4,4,trans,TRUE,Towards UnRx trans,deepskyblue
PLEKHA3,0.67278164880317,6.7261587441237,25.8811269288806,5.53235580645202e-07,5.6579484467801e-06,ENSG00000116095,0.474545828480471,7.07618196011015,19.0903185010965,1.39615998962534e-05,9.48080821911654e-05,ENSG00000116095,NA,4,NA,4,4,4,4,4,4,4,unkn,TRUE,0,0
PLEKHA7,0.883505351104084,6.2845711332588,28.6261732587058,1.46126682824104e-07,1.68148328511517e-06,ENSG00000166689,0.555421894287645,6.74761153028937,19.5727937178192,1.09038789280784e-05,7.61200139287144e-05,ENSG00000166689,3,3,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
PLEKHG4,0.839428732028487,6.09810844648922,25.5711385475216,6.4350136638478e-07,6.46370937695303e-06,ENSG00000196155,0.547931989439838,6.61050075560261,17.1469579503616,5.9512652113129e-05,0.000340560439843552,ENSG00000196155,3,1,1,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
PLEKHG5,-0.70901039822072,5.91494503429448,14.3520996418995,0.000857071987418608,0.00358672485213268,ENSG00000171680,-0.291293026846051,6.45691405990224,4.33509360697861,0.106882261846607,0.194196682279386,ENSG00000171680,3,4,4,4,3,4,4,4,NA,3,cis,TRUE,Towards UnRx cis,deepskyblue4
PLEKHG6,-0.563503228757005,6.20921418777979,12.1418764035984,0.000546032630214273,0.00243552178130228,ENSG00000008323,-0.586818847197146,6.72697462926869,17.1051862397942,6.28429392454415e-05,0.000356936667733263,ENSG00000008323,3,4,4,4,4,4,4,4,4,4,cis,TRUE,Towards UnRx cis,deepskyblue4
