gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
ZNF556,0.0200315238653032,6.91864927106053,0.189175364713131,0.707283036771951,0.741674609719662,ENSG00000172000,0.519213835781566,6.59452674255509,93.43513456161,2.13253715592354e-15,4.57287209311965e-15,ENSG00000172000,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ZNF559,0.0655178537254436,7.08544457840669,1.77672130605416,0.196828467225034,0.231836583401205,ENSG00000188321,0.728052884239879,6.76468067993204,169.713087000006,5.45430267344427e-38,2.27596109190112e-37,ENSG00000188321,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ZNF621,-0.0210388408006599,7.00762631325243,0.16661767758077,0.73031097654884,0.763188669532281,ENSG00000172888,0.734119052287598,6.67295281677007,166.260654698937,2.40063259796651e-32,8.58191673581944e-32,ENSG00000172888,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ZNF644,-0.00488125415505253,8.06063344471132,0.0274456683204267,0.868425765391531,0.886729821336552,ENSG00000122482,0.774223706975736,7.7573188700539,491.624333970959,1.44816781412761e-102,2.06730352737407e-101,ENSG00000122482,4,4,4,3,3,3,3,4,cis,FALSE,Activated cis,darkred
ZNF660,0.0826628295611846,6.96040300871385,2.72870348030659,0.145273693228073,0.174844526607191,ENSG00000144792,0.570657995698545,6.64204804346485,101.473834359887,3.03067194710553e-19,7.37993735186057e-19,ENSG00000144792,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ZNF714,0.0324326190866456,6.93452223403101,0.473967639634834,0.540122698257094,0.583721351236355,ENSG00000160352,0.600110859939686,6.60859610035818,119.836145751951,2.94391270473996e-20,7.40916216767529e-20,ENSG00000160352,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
ZNF736,-0.0667305907038114,6.95492464710071,1.84718424010333,0.239792076703422,0.277479222845825,ENSG00000234444,0.851731889128656,6.60960281827482,243.219066780117,2.00397967820865e-38,8.46231418606433e-38,ENSG00000234444,3,3,NA,2,2,2,2,3,cis,FALSE,Activated cis,darkred
ZNF738,0.101615910625015,6.93996063080315,4.11634852309976,0.108691933309817,0.133296160845156,ENSG00000172687,0.5064802958422,6.62596385545472,81.350177925663,4.75773246454711e-15,1.00815893449478e-14,ENSG00000172687,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
ZNF76,-0.0688738253606481,7.20131630883286,2.28242010303344,0.130913765579865,0.158781233821346,ENSG00000065029,1.22563504734162,6.82861347297537,492.998497385489,7.86986501041858e-103,1.1264875788932e-101,ENSG00000065029,NA,NA,NA,NA,4,4,4,5,unkn,FALSE,0,0
ZNF782,0.0575493457877906,6.91771470362344,1.4203890836138,0.342216345582936,0.385372881920907,ENSG00000196597,0.790351592015121,6.58321066901536,223.988969398978,6.71523006434539e-32,2.36779012068818e-31,ENSG00000196597,4,NA,4,4,5,4,4,4,trans,TRUE,Activated trans,coral2
ZNF800,0.00230691851065526,7.1200927914011,0.00138118518577737,0.99817041323929,0.999067062976705,ENSG00000048405,0.619687434097952,6.8030989386735,123.899392962539,2.40847156578598e-28,7.69459746991366e-28,ENSG00000048405,3,3,NA,2,2,2,2,3,cis,TRUE,Activated cis,darkred
ZNF91,0.0486904259961459,7.06518224101888,0.941519366470395,0.334642230314412,0.377861984640572,ENSG00000167232,0.966205714683206,6.72519255054639,278.743053437569,2.52367108018535e-59,1.72117296493879e-58,ENSG00000167232,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
ZSCAN12,-0.0157412991824815,7.00283441662984,0.110910374056575,0.739124688323335,0.77151476782621,ENSG00000158691,0.708583608319335,6.67106018488931,152.173438162412,2.30103433504634e-30,7.78392746917818e-30,ENSG00000158691,NA,NA,NA,NA,4,4,NA,NA,unkn,FALSE,0,0
ZSCAN25,-0.0263174463714818,6.89649124463187,0.303299188301583,0.685341755769517,0.721685091552737,ENSG00000197037,0.502037139851062,6.56707421814873,97.1055094513545,9.91079918400942e-14,1.99840704857895e-13,ENSG00000197037,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
ZSCAN26,0.0664463579137467,7.03676675608161,1.78552292186611,0.183906812874524,0.217709540727863,ENSG00000197062,0.604058805904332,6.72094278644592,112.831868346966,1.26960617294814e-24,3.66236544789895e-24,ENSG00000197062,NA,NA,NA,NA,4,4,NA,NA,unkn,TRUE,0,0
ZSCAN30,0.00730504561449849,6.96260395840597,0.0184367315956121,0.925143907401315,0.936726888471364,ENSG00000186814,0.836463346345182,6.62396680159504,223.864879472309,1.61226678149488e-37,6.64635931981793e-37,ENSG00000186814,NA,2,2,2,2,2,2,2,unkn,TRUE,0,0
ZWINT,0.0357155802573775,7.48340552204928,0.602253410320099,0.43775799495457,0.483089817696096,ENSG00000122952,0.538853414283727,7.20871591804369,107.833211777267,6.25892052838259e-25,1.82287613847002e-24,ENSG00000122952,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
