gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
CCDC77,ENSG00000120647,0.607719374024073,3.50976293485446e-05,0.830784431029313,3.40772876048212e-06,trans,Towards UnRx
CCDC85B,ENSG00000175602,0.732171824398103,1.02491242567061e-11,0.517242980546999,5.48496716265282e-05,trans,Towards UnRx
CCDC85C,ENSG00000205476,0.610162971311745,0.000225975468202515,0.801960502584174,9.93021101349613e-06,cis,Towards UnRx
CCDC88A,ENSG00000115355,0.508281418074398,0.00108368531003486,0.605668545109635,0.00122231998406968,trans,Towards UnRx
CCDC90B,ENSG00000137500,0.61093333714348,6.53348833782171e-08,0.487997033717488,0.000402715138482519,trans,Towards UnRx
CCDC91,ENSG00000123106,0.674255940250856,1.42509533649344e-08,0.715703108834509,1.073644950245e-06,trans,Towards UnRx
CCL20,ENSG00000115009,-1.4257016423803,4.81613144080167e-08,-0.949610745454912,0.000392216201281634,trans,Towards UnRx
CCL28,ENSG00000151882,1.98113283173492,1.8995254953482e-47,1.58955746058021,1.79037360635342e-20,trans,Towards UnRx
CCL5,ENSG00000271503,1.72616984113857,3.99585976481095e-18,1.3951761725299,5.5758172636112e-08,trans,Towards UnRx
CCNA2,ENSG00000145386,0.758441812909335,1.4307362186981e-06,1.10984987040776,1.38790675848853e-09,trans,Towards UnRx
CCNB1IP1,ENSG00000100814,0.876902615531315,5.1740584705723e-17,1.40493812205028,1.24836880397589e-28,trans,Towards UnRx
CCND1,ENSG00000110092,0.501718319047761,0.00414113692103259,0.352190244506859,0.0552486746086923,trans,Towards UnRx
CCND3,ENSG00000112576,0.885471880416639,8.30922792923469e-15,0.935584175842151,1.60827189918345e-11,trans,Towards UnRx
CCNK,ENSG00000090061,0.658260409905622,6.55368717837021e-07,0.508946407912663,0.00124215975958537,cis,Towards UnRx
